Name,ReleaseDate,Average Price,URL,Woman,ReleasePrice,Cluster,Collab,brand
New Balance 991 Made in UK Black Blue,641,228333.3333333333,26416,0,275100,6,0,44
Asics x HBX Gel-Kayano 5 OG Meadow,1175,128500.0,26417,0,209600,25,1,4
Nike ACG Air Nasu Gore-Tex Black Dark Grey,637,153000.0,26418,0,183400,29,0,45
Converse x Haven Gore-Tex Chuck 70 Hi Forest Night,639,112000.0,26420,0,189000,16,1,18
Nike SB Dunk Low Pro Midnight Navy,639,292400.0,26423,0,119000,19,0,45
(W) Nike Air VaporMax Flyknit 3 Multi-Color,1325,101000.0,26424,1,248900,18,0,45
Hoka One One x Engineered Garments Bondi B White,1067,162400.0,26427,0,229300,31,1,28
Nike Air Zoom Spiridon Cage 2 SE Black,637,260800.0,26428,0,183400,22,0,45
Nike Air Max 97 Laser Blue,744,186000.0,26429,0,209000,18,0,45
Nike Air Zoom Spiridon Cage 2 SE Sesame,637,259600.0,26430,0,183400,21,0,45
Nike Air Barrage Low Rucker Park,766,190000.0,26435,0,170300,31,0,45
(W) Jordan 1 Mid USA,844,233000.0,26437,1,144100,17,0,33
New Balance 1500 Made in UK Oatmeal,839,151500.0,26438,0,288200,25,0,44
(CB) Jordan 1 Crib Bootie Sport Royal,652,60400.0,26440,0,59000,25,0,33
Jordan Air Zoom 85 Runner Bred,741,140000.0,26442,0,131000,12,0,33
Nike x NASA PG 3 50th Anniversary,1125,111000.0,26443,0,157200,25,1,45
Jordan 1 Mid SE Oakland,679,224400.0,26444,0,163800,3,0,33
(W) Nike Air Force 1 Shadow Pure Platinum,642,145400.0,26446,1,159000,31,0,45
Jordan 1 Zoom Air CMFT Gym Red,641,172600.0,26447,0,169000,9,0,33
Nike Air Max 1 Lemonade 2020,631,104800.0,26448,0,169000,25,0,45
Nike Overbreak SP College Grey,614,176800.0,26449,0,169000,25,0,45
New Balance The Kawhi Seismic Moment,635,99000.0,26450,0,189000,31,0,44
Nike SB Dunk Low Pro Wheat,630,321000.0,26451,0,119000,21,0,45
New Balance 327 Kawhi Seismic Moment,645,148400.0,26453,0,117900,25,0,44
Converse x Brain Dead Chuck 70 Hi Egret,636,101800.0,26455,0,189000,17,1,18
Converse x Brain Dead Bosey Boot Ox Natural Ivory,636,120400.0,26456,0,189000,18,1,18
Nike Air Max 97 G NRG Celestial Gold,647,393600.0,26460,0,219000,25,0,45
(W) Nike Air Max 97 Summit White,1157,223400.0,26464,1,231300,25,0,45
Nike Air Max 720 OBJ Slip University Blue,869,199000.0,26465,0,262000,15,0,45
(W) Jordan 1 Low SE Dark Beetroot,624,202200.0,26466,1,129000,19,0,33
(W) Nike Shox TL Nova SP Grey Neon,973,241000.0,26467,1,226700,15,0,45
Nike Air Max 97 Worldwide Pack Black,754,236800.0,26472,0,235800,6,0,45
New Balance 530 Black,840,149800.0,26473,0,99000,29,0,44
Converse x Brain Dead Chuck 70 Hi Black,636,166800.0,26475,0,189000,16,1,18
Converse x Pop Trading Company Jack Purcell Pro Hi Egret,618,74666.66666666667,26476,0,109000,31,1,18
Converse x Pop Trading Company Jack Purcell Pro Ox Grand Purple,618,60000.0,26477,0,105000,7,1,18
Nike SB Alleyoop University Red,703,102800.0,26478,0,98200,5,0,45
Vans Vault x LQQK Studio OG Chukka Boot LX Cream,635,89000.0,26480,0,196500,31,1,61
Adidas x Beyonce Ivy Park Ultraboost Black Hi-Res Yellow,638,120800.0,26483,0,259000,8,1,2
Adidas x Beyonce Ivy Park Forum Mid White Mesa,638,171600.0,26484,0,199000,31,1,2
Adidas x Recouture Campus 80s Black,635,119666.66666666669,26486,0,157200,11,1,2
(W) Nike Waffle Racer 2X Ghost Light Bone,745,99200.0,26488,1,119000,0,0,45
(W) Nike Waffle Racer 2X Summit White Volt,745,185400.0,26489,1,131000,0,0,45
Nike React Sertu Honeycomb,934,92500.0,26490,0,196500,25,0,45
Adidas x A Kind of Guise Ultraboost AKOG Core White,1453,200000.0,26492,0,293400,31,1,2
Adidas x Human Made Nizza Hi Off White,631,55000.0,26493,0,131000,32,1,2
Adidas x Human Made Nizza Hi Grey Five,631,59000.0,26494,0,131000,16,1,2
Jordan 1 Retro High OG Metallic Gold,626,204000.0,26495,0,199000,20,0,33
New Balance 615 White,1098,60000.0,26496,0,109000,32,0,44
Vans Vault x LQQK Studio OG Mule LX Cream,635,120800.0,26497,0,183400,31,1,61
Vans Vault x LQQK Studio OG Mule LX Honeycomb,635,85000.0,26498,0,183400,21,1,61
Vans x NASA Sk8-Hi 46 MTE DX Space Voyager Black,1385,126000.0,26500,0,144100,9,1,61
New Balance 1500 Made in UK Navy,953,263000.0,26503,0,259000,12,0,44
Vans Vault OG Style 43 LX Dark Purple,693,144600.0,26504,0,95700,7,0,61
Nike KD 13 EP Aunt Pearl,658,257800.0,26506,0,179000,32,0,45
Adidas x Human Made Marathon Free Hiker Chalk White,631,130000.0,26508,0,301300,14,1,2
Adidas x Wales Bonner Samba Cream White,636,171800.0,26509,0,255200,21,1,2
Adidas x Wales Bonner SL 72 Maroon,636,220000.0,26510,0,207300,5,1,2
Reebok x END. Instapump Fury Fossil Pure Grey,635,125000.0,26513,0,239200,31,1,52
Reebok x END. Instapump Fury Fossil True Grey,635,118400.0,26514,0,239200,27,1,52
Nike Air Force 1 Low Voltage Purple,867,120000.0,26515,0,117900,32,0,45
Adidas Yeezy Boost 380 Onyx - Non-Reflective,628,305000.0,26516,0,299000,29,0,2
Adidas Yeezy Boost 380 Onyx - Reflective,629,334800.0,26517,0,329000,29,0,2
Jordan 1 x J Balvin Retro High OG,618,335400.0,26518,0,229000,3,1,33
Nike Air Force 1 '07 LV8 Just Do It Pack White,1511,200000.0,26519,0,131000,31,0,45
(W) Nike ZoomX Vista Grind White Hyper Crimson,960,140000.0,26520,1,189000,31,0,45
Converse x Ambush Chuck 70 Fuzzy Navy Blue,632,141800.0,26523,0,189000,16,1,18
Converse x Ambush Chuck Taylor All Star Duck Boot Black,632,303400.0,26524,0,219000,26,1,18
Converse x Ambush Chuck Taylor All Star Duck Boot Blithe,632,174600.0,26525,0,219000,27,1,18
Jordan XXXV SP-Z PF Bayou Boys,635,151000.0,26531,0,229000,14,0,33
Adidas x Pharrell Williams Hu NMD Core White,631,166800.0,26534,0,288200,31,1,2
Dr. Martens x WTAPS 1460,628,350000.0,26537,0,350000,26,1,21
Jordan Proto 32.9 Sail White,1077,100000.0,26540,0,209000,31,0,33
New Balance 327 Primary Pack Blue,603,260800.0,26541,0,139000,32,0,44
Adidas Ozweego Bliss,635,70000.0,26542,0,144100,25,0,2
New Balance x Shoe Palace 997S Great White Teal Toe,651,180000.0,26544,0,157200,12,1,44
Nike x Concepts SB Dunk High Pro Mallard (Special Box),635,407800.0,26546,0,157200,16,1,45
Nike Air Max 95 NDSTRKT Neon Yellow,626,132800.0,26547,0,239000,29,0,45
Jordan 11 Retro Jubilee,618,299000.0,26548,0,259000,28,0,33
Puma x Chinatown Market Future Rider White,936,109600.0,26551,0,129000,0,1,51
Asics x Slam Jam Novablast Pure Silver,631,121800.0,26552,0,216200,1,1,4
(W) Jordan 1 Zoom Air CMFT Summit Sail,625,443800.0,26554,1,169000,17,0,33
Nike Air Force 1 Low Premium Manchester Bee,636,293800.0,26555,0,117900,33,0,45
(Kids) Adidas Yeezy Boost 380 Onyx,628,210000.0,26556,0,222700,12,0,2
(Infant) Adidas Yeezy Boost 380 Onyx,628,89000.0,26557,0,196500,13,0,2
(W) Jordan 11 Retro Jubilee,618,220600.0,26558,1,259000,28,0,33
Jordan Delta Black Anthracite,632,131000.0,26559,0,169000,8,0,33
Nike Waffle Racer '17 Cool Grey,2055,99000.0,26562,0,97400,21,0,45
"Nike Air Force 1 '07 LV8 Peace, Love & Basketball",686,231600.0,26567,0,131000,25,0,45
Converse x Paria Farzaneh Pro Leather X2 Hi Icicle,622,102200.0,26568,0,189000,17,1,18
Nike Air Max Zephyr Photon Dust,624,86666.66666666667,26569,0,229000,15,0,45
Vans ComfyCush Era Tear Check Racing Red,1156,38000.0,26570,0,85100,7,0,61
Nike Blazer Low '77 Vintage Chocolate,622,93800.0,26572,0,99000,0,0,45
Nike Blazer Low '77 Vintage Black,622,98400.0,26573,0,99000,0,0,45
New Balance 580 Steel Blue,2063,150000.0,26576,0,189000,15,0,44
Nike Air Vortex Vast Grey,1541,130800.0,26577,0,109000,31,0,45
Nike Air Force 1 NDSTRKT White,625,145000.0,26582,0,179000,18,0,45
Jordan 9 Retro University Blue,621,255600.0,26583,0,229000,18,0,33
Adidas x END. EVO 4D Dark Matter,630,128000.0,26586,0,360300,1,1,2
Jordan 1 Mid SE Metallic Gold,626,216200.0,26587,0,163800,3,0,33
Nike Air Python Premium Brown Snake Gum,2770,109666.66666666669,26590,0,196500,9,0,45
Nike x DSM Dunk Lux SP Black,2660,155000.0,26591,0,216200,20,1,45
Jordan 1 Mid SE South Beach,630,164600.0,26592,0,139000,3,0,33
Jordan 4 Retro SE Deep Ocean,621,348400.0,26594,0,300100,14,0,33
(W) Nike Dunk High SP Varsity Purple,623,226600.0,26598,1,139000,3,0,45
Nike Daybreak Pure Platinum,623,89000.0,26601,0,119000,24,0,45
Jordan 1 Retro KO High OG Rival Pack,3078,497800.0,26603,0,393100,27,0,33
Nike Air Max 96 II XX Golden Rod,2177,268500.0,26609,0,229300,25,0,45
Nike Daybreak Light Armory Blue,610,65600.0,26611,0,119000,5,0,45
Nike Dunk High SP Varsity Maize,617,178800.0,26612,0,129000,16,0,45
Nike Daybreak Limelight,623,78200.0,26613,0,119000,21,0,45
New Balance 327 Primary Pack Red,603,146600.0,26614,0,139000,0,0,44
New Balance 327 Primary Pack Yellow,603,148400.0,26615,0,139000,31,0,44
(W) Nike Air Max 90 Cork,2705,178600.0,26617,1,216200,2,0,45
Nike Zoom 2K Royal Orange,944,59500.0,26618,0,111300,15,0,45
Nike Air Max 95 Essential Black Smoke Grey,657,172000.0,26619,0,222700,29,0,45
(W) Nike Zoom Fly Black White,1325,89000.0,26620,1,196500,23,0,45
Asics x Pleasures Gel-Nandi Cream,622,154500.0,26621,0,157200,1,1,4
Nike Blazer Mid Cork,2588,156666.66666666666,26623,0,131000,16,0,45
Nike Air Max 97 G NRG Obsidian Gold,647,424800.0,26627,0,219000,15,0,45
Vans Old Skool 36 DX Anaheim Factory Black White,1652,79200.0,26628,0,111300,7,0,61
Nike Air Force 1 '07 LV8 Gym Red,2462,173333.33333333334,26629,0,131000,2,0,45
(W) Nike Air Max 97 Essential Flash Crimson Silver,779,185400.0,26630,1,222700,25,0,45
Jordan 1 High Strap Black Gym Red,2760,174800.0,26631,0,144100,9,0,33
Vans Vault OG Old Skool LX Black Forged Iron,1052,67800.0,26632,0,109000,11,0,61
Adidas EQT Gazelle Solor Red,1143,30000.0,26633,0,144100,25,0,2
Jordan 1 High FlyEase Hyper Royal,686,173800.0,26634,0,183400,9,0,33
(W) Adidas Falcon Trail Tuxedo,1009,30000.0,26636,1,131000,1,0,2
(W) New Balance 990v5 Made in USA Moonbeam Silver - B Standard,778,139000.0,26637,1,229300,25,0,44
Asics x Atmos Gel-Lyte V Black Gold,2434,69000.0,26638,0,157400,8,1,4
Jordan 1 Mid Triple White,1869,158500.0,26639,0,144100,31,0,33
Adidas x Beyonce Ivy Park Nite Jogger Dark Green,657,115600.0,26641,0,209000,15,1,2
New Balance 991 Made in UK Dark Green,2434,231000.0,26645,0,255200,6,0,44
(W) New Balance 327 Beige Gum,625,194600.0,26646,1,131000,25,0,44
Nike Challenger OG BRS Kumquat,625,73600.0,26651,0,109000,21,0,45
Adidas Yung-96 Chasm Solar Orange,1101,30000.0,26660,0,109000,1,0,2
Nike Air Max 97 G Black,791,293800.0,26664,0,209000,23,0,45
New Balance 993 Made in USA Grey - 2E Wide,1458,299600.0,26666,0,262000,15,0,44
Nike Air Max 97 G NRG Oracle Pink,625,246000.0,26669,0,219000,22,0,45
Nike Air Max 97 G NRG Obsidian University Red,628,226800.0,26671,0,219000,19,0,45
Nike Air Max 97 G NRG Tie Dye Black,749,220600.0,26672,0,219000,29,0,45
Nike Air Max 97 G NRG Tie Dye Lemon Venom,747,306800.0,26674,0,248900,25,0,45
Converse Chuck Taylor All Star CX Ox White Ice,639,83333.33333333333,26676,0,79000,32,0,18
New Balance 991 Made in UK Grey Blue,880,229600.0,26677,0,271200,24,0,44
Reebok Sock Run R Blue Move,1522,45600.0,26678,0,288200,26,0,52
Asics x Colette Gel-Lyte V Yukata,2119,100000.0,26681,0,196500,31,1,4
Vans ComfyCush Era Distorted Logo Trekking Green,896,30000.0,26682,0,79000,7,0,61
New Balance 990v4 Made in USA Grey - B Narrow,2055,279400.0,26684,0,216200,24,0,44
New Balance 993 Made in USA Grey - B Narrow,1458,246000.0,26685,0,262000,24,0,44
Nike LeBron 18 Black University Red,622,112500.0,26686,0,262000,14,0,45
Adidas Yeezy Boost 350 V2 Black Red 2020,621,405600.0,26699,0,289000,8,0,2
(W) Nike Air Zoom Alphafly Next% Eliud Kipchoge Pink Blast,673,372200.0,26701,1,329000,25,0,45
Nike x Ambush Dunk High Black,615,704600.0,26706,0,219000,9,1,45
Nike Space Hippie 04 Mystic Navy,616,90000.0,26707,0,170300,15,0,45
Vans Vault x Baracuta Old Skool VLT LX Tartan,622,89000.0,26708,0,127600,7,1,61
Vans Vault x Baracuta Classic Slip-On VLT LX Black Checkerboard,622,105800.0,26709,0,111600,7,1,61
Nike x Comme des Garcons x Naomi Osaka Blazer Mid '77,621,338600.0,26712,0,328000,17,1,45
(Infant) Adidas Yeezy Boost 350 V2 Black Red 2020,621,301600.0,26717,0,195200,13,0,2
(Kids) Adidas Yeezy Boost 350 V2 Black Red 2020,621,377200.0,26718,0,189000,13,0,2
(W) Nike Space Hippie 04 Cactus Flower,618,145000.0,26721,1,159000,15,0,45
Nike Air Zoom Alphafly Next% Eliud Kipchoge Pink Blast,673,463800.0,26722,0,329000,31,0,45
New Balance x Pop Trading Company 1500 Made in UK Off White,1174,139000.0,26723,0,253400,31,1,44
Adidas x Pharrell Williams Superstar Primeknit Cream,621,74000.0,26725,0,191400,31,1,2
Adidas x Pharrell Williams Superstar Primeknit Brown,621,90000.0,26728,0,191400,11,1,2
Adidas x Pharrell Williams Superstar Primeknit Gold,621,89000.0,26729,0,191400,21,1,2
Nike Air Max 95 OG Neon Yellow 2020,609,244000.0,26730,0,199000,1,0,45
Nike x Sacai VaporWaffle String & Black Villain Red,609,661400.0,26731,0,219000,15,1,45
Nike x Sacai VaporWaffle Tour Yellow & Gorge Green Sail,609,666000.0,26732,0,219000,15,1,45
(W) New Balance 993 Made in USA Grey - D Wide,1459,282400.0,26734,1,262000,15,0,44
Nike x Stussy Air Force 1 Low Triple Black,611,376400.0,27277,0,169000,22,1,45
Nike x Stussy Air Force 1 Low Fossil,614,449600.0,27278,0,169000,31,1,45
Asics UB1-S Gel-Kayano 14 Piedmont Grey,580,623800.0,27279,0,179000,1,0,4
Asics x IAB Studio Gel-1090 Lime,615,111200.0,27280,0,169000,1,1,4
Asics x IAB Studio Gel-1090 Black,615,106600.0,27281,0,169000,6,1,4
Dr. Martens x Mastermind 1460 Remastered,614,240000.0,27282,0,330000,30,1,21
(W) Reebok x Cardi B Club C Black,643,54400.0,27291,1,119000,22,1,52
(W) Reebok x Cardi B Club C White,676,70000.0,27292,1,131000,18,1,52
Nike Air Force 1 High Retro QS Purple White,2490,199400.0,27294,0,183400,28,0,45
Nike x Sean Cliver SB Dunk Low Holiday Special,607,740200.0,27295,0,129000,24,1,45
Nike Air Presto USA,645,200000.0,27296,0,170300,1,0,45
New Balance 991 Made in UK Forest Green Orange,1321,215000.0,27297,0,271200,6,0,44
Adidas Campus 80s Steel Blue,3207,79000.0,27301,0,99000,31,0,2
Adidas Campus 80s Black,3577,99666.66666666669,27302,0,109000,7,0,2
Jordan XXXV Sisterhood,615,119000.0,27303,0,229000,18,0,33
Converse x Golf le Fleur Gianno Black,616,117200.0,27304,0,149000,19,1,18
Adidas Response CL Grey,616,90000.0,27320,0,159500,15,0,2
Vans x Anderson .Paak Old Skool Ziti,615,100000.0,27323,0,117900,0,1,61
Vans x Anderson .Paak Old Skool Soulito,615,67200.0,27324,0,117900,31,1,61
Converse x Slam Jam Chuck 70 Hi Reconstructed Red,759,115400.0,27326,0,157200,16,1,18
Adidas Yeezy Boost 380 Hylte Glow,614,310000.0,27327,0,327600,21,0,2
Adidas Yeezy Boost 380 Hylte,614,201800.0,27328,0,301300,21,0,2
Nike x Stussy Benassi Slide Pine Green,614,87000.0,27329,0,39000,10,1,45
Nike x Stussy Benassi Slide Sail,614,114600.0,27330,0,39000,31,1,45
Nike x Stussy Benassi Slide Black,614,84800.0,27331,0,39000,10,1,45
Nike x Isle Skateboards SB Blazer Mid ,866,110000.0,27333,0,124400,20,1,45
Nike Kyrie 7 EP Bred,611,172250.0,27335,0,170300,20,0,45
Adidas Stan Smith Night Indigo Blue Suede,2472,50000.0,27337,0,111300,11,0,2
Jordan XXXIII SE PF Black Cement,1203,125750.0,27338,0,242400,14,0,33
New Balance 991 Made in UK Yellow Blue,730,319000.0,27339,0,239000,33,0,44
Adidas Stan Smith Red Suede,2786,47000.0,27340,0,98200,7,0,2
Vans Vault OG Style 43 LX Smoke Blue,1690,98000.0,27341,0,87700,0,0,61
Nike Air Force 1 Type 2 Triple White,872,156666.66666666666,27343,0,183400,31,0,45
Reebok DMX Trail Shadow Grey Blue,999,75333.33333333333,27344,0,262000,18,0,52
Adidas Yeezy Boost 380 Azure - Non-Reflective,614,215600.0,27347,0,301300,14,0,2
Adidas Yeezy Boost 380 LMNTE - Reflective,615,190000.0,27348,0,329000,14,0,2
Adidas Yeezy Boost 380 LMNTE - Non-Reflective,614,206000.0,27349,0,299000,14,0,2
Nike Air Max 1 Asparagus,607,166000.0,27350,0,207300,31,0,45
Asics x Awake NY Gel-Preleus Cool Grey Silver,614,169400.0,27351,0,216200,25,1,4
Nike Air Force 1 '07 3M White,640,197400.0,27352,0,129000,31,0,45
Adidas Yeezy Boost 380 Azure - Reflective,615,241000.0,27356,0,327600,14,0,2
Adidas x Noah Gazelle OG Orange Camo,623,80000.0,27358,0,209600,21,1,2
Adidas x Noah Gazelle OG Gold Cheetah,623,117000.0,27359,0,209600,7,1,2
Adidas Superstar 80s Recon White Black,1022,210000.0,27360,0,149000,0,0,2
New Balance 991.5 Made in UK Purple Grey,1584,142000.0,27361,0,263200,12,0,44
New Balance 998 Made in USA Connoisseur Guitar,2666,129000.0,27363,0,247200,6,0,44
New Balance 990 Made in USA Black Burgundy,2817,156000.0,27364,0,248900,6,0,44
Vans Vault OG Authentic LX Classic White,2055,101750.0,27368,0,89000,31,0,61
"Nike Air Force 1 '07 LV8 Live Together, Play Together",616,189000.0,27370,0,144100,19,0,45
"Nike Air Max 1 Live Together, Play Together",616,315000.0,27371,0,183400,24,0,45
New Balance 1300 Made in USA Grey Teal,3151,115500.0,27375,0,209600,24,0,44
Jordan 1 Centre Court White On White,611,150200.0,27377,0,159000,31,0,33
New Balance 997 Made in USA Explore by Sea Grey Orange,2431,209500.0,27469,0,275100,25,0,44
Converse Chuck 70 Hi Rivals Black Egret,729,106666.66666666669,27471,0,105000,16,0,18
Jordan 1 Zoom Air CMFT Monarch Orange,594,240000.0,27474,0,169000,9,0,33
Adidas x Pharrell Williams Solar Hu Black Future,614,120000.0,27512,0,199000,8,1,2
Adidas x Pharrell Williams Superstar Primeknit Black Future,614,107500.0,27515,0,189000,11,1,2
Adidas x Pharrell Williams Chancletas Hu Slide Black Future,614,67500.0,27516,0,119000,13,1,2
Adidas x Pharrell Williams Ultraboost DNA Black Future ,614,100600.0,27517,0,249000,8,1,2
Adidas x Pharrell Williams Ultraboost 20 Black Future ,614,160000.0,27518,0,249000,8,1,2
Asics x GmbH Gel-Chappal Black,616,464000.0,27520,0,306700,4,1,4
Adidas x Pharrell Williams Stan Smith Black Future,614,75000.0,27522,0,149000,11,1,2
Adidas x Pharrell Williams Samba Black Future,614,91000.0,27524,0,129000,11,1,2
Adidas x Pharrell Williams NMD R1 Black Future,614,107800.0,27525,0,199000,8,1,2
Jordan XXXIV x Jayson Tatum Welcome To The Zoo,747,237000.0,27528,0,255500,2,1,33
Adidas ZX 500 OG Hero Blue,2893,50000.0,27535,0,120000,6,0,2
(W) New Balance 327 Burgundy,960,203000.0,27537,1,196500,0,0,44
(W) New Balance 327 Black Moonbeam,960,112000.0,27538,1,131000,15,0,44
New Balance 997 Made in USA Grey White,1205,170000.0,27541,0,382800,32,0,44
Jordan 1 Low Gym Red Black,615,186400.0,27542,0,119000,5,0,33
Nike Air Force 1 '07 Craft Mantra Orange,587,295600.0,27559,0,159000,31,0,45
New Balance 2002R Beige,608,181600.0,27560,0,169000,25,0,44
Jordan 13 Retro Black Royal,607,236800.0,27561,0,229000,20,0,33
Nike Lunar 180 Trainer SC White Purple,3121,99000.0,27573,0,170300,18,0,45
Nike Air Force 1 '07 LV8 Suede Outdoor Green,1691,100000.0,27574,0,119600,6,0,45
(W) Nike Dunk Low Disrupt Siren Red,580,202800.0,27575,1,119000,33,0,45
Crocs x Post Malone Duet Max Clog Electric Pink,616,148000.0,27576,0,89900,21,1,19
Crocs x Post Malone Duet Max Clog Black,616,316000.0,27577,0,89900,8,1,19
Crocs x Anwar Carrots All Terrain Clog Orange,695,142000.0,27578,0,89900,21,1,19
New Balance x J.Crew 1400 Made in USA Green Navy Tan,574,275600.0,27609,0,239000,12,1,44
Adidas Ozweego Neon Green,1200,46000.0,27614,0,144100,15,0,2
(W) Nike Daybreak Pale Ivory Light Zitron Bright Mango,625,165400.0,27616,1,119000,31,0,45
New Balance 327 Outerspace Light Grey,542,134000.0,27621,0,109000,24,0,44
Nike Roshe LD-1000 QS Black White,2570,158800.0,27623,0,133300,5,0,45
(W) New Balance 327 Outerspace Light Grey,625,146800.0,27625,1,109000,15,0,44
Adidas Manchester 89 Spezial,609,190000.0,27628,0,157200,11,0,2
Adidas Yeezy Boost 350 V2 Sand Taupe,607,327600.0,27637,0,289000,21,0,2
Nike LeBron 8 Purple,596,170600.0,27638,0,239000,28,0,45
Converse x Joe Freshgoods Chuck 70 Hi Multi-Color,609,74800.0,27650,0,149000,16,1,18
(W) Nike Air Max 1 Summit White Sail,607,121000.0,27654,1,183400,25,0,45
New Balance 327 Black Orange Green,728,90000.0,27658,0,175400,12,0,44
Salomon XT-Wings 2 ADV Black,960,235600.0,27660,0,205600,22,0,54
Nike x Atlas SB Dunk High Lost At Sea (Special Box),691,580000.0,27662,0,144100,17,1,45
Adidas x Meissen ZX 10000C Floral,608,100000.0,27667,0,209600,31,1,2
(W) Nike Air Max 95 Ember Glow,2177,175000.0,27668,1,183400,25,0,45
New Balance x END. 1500 Made in UK Rainbow Eucalyptus,606,208000.0,27669,0,239200,15,1,44
Salomon x Organiclab.zip XA Pro 1 Black Maverick,616,240000.0,27672,0,240000,29,1,54
Jordan 23 x Titan Retro SP,608,373600.0,27676,0,299000,14,1,33
Converse Run Star Hike Hi Digital Terrain String Egret,610,110000.0,27681,0,129000,27,0,18
Converse Run Star Hike Hi Digital Terrain Black White,610,99000.0,27682,0,129000,28,0,18
Jordan Mars 270 Shattered Backboard,1076,147500.0,27684,0,209600,14,0,33
Nike Air Footscape NM Premium QS Sakura,2267,189000.0,27685,0,186600,15,0,45
Nike Air Footscape Magista Flyknit Black Dark Grey,2258,239600.0,27686,0,262000,28,0,45
Adidas Yeezy 700 V3 Clay Brown,605,247800.0,27694,0,269000,22,0,2
Asics Gel-Kayano 14 White Gold,582,195600.0,27695,0,159000,15,0,4
Nike Air VaporMax 360 Triple White,881,252800.0,27697,0,259000,32,0,45
New Balance 992 Made in USA Plaid Orange Navy,662,285800.0,27699,0,229300,12,0,44
(W) Nike Daybreak Black Metallic Gold,660,98000.0,27704,1,131000,5,0,45
Adidas OG Forum 84 High Indigo,605,152200.0,27707,0,157200,14,0,2
Adidas OG Forum 84 High Blue Thread,605,310800.0,27708,0,157200,17,0,2
Nike Dunk High Premium SB Captain America,3001,150000.0,27710,0,141500,26,0,45
Nike x Kith Air Force 1 Low NYC White,608,406800.0,27712,0,170300,32,1,45
New Balance x J.Crew 1400 Made in USA Orange,1631,459800.0,27715,0,0,33,1,44
Adidas Yeezy QNTM Frozen Blue,603,200800.0,27716,0,329000,27,0,2
